id_word,sentence,"crop","word","tag","code","pos"
21134,5491,"Vid","durante","B-dur",NULL,"sp000"
21135,5491,"Vid","la","O",NULL,"da0000"
21136,5491,"Vid","floración","B-phe",NULL,"nc0s000"
21137,5491,"Vid",",","O",NULL,"fc"
21138,5491,"Vid","o","B-xor",NULL,"cc"
21139,5491,"Vid","bien","I-xor",NULL,"rg"
21140,5491,"Vid","el","O",NULL,"da0000"
21141,5491,"Vid","primero","O",NULL,"ao0000"
21142,5491,"Vid","de","O",NULL,"sp000"
21143,5491,"Vid","ellos","O",NULL,"pp000000"
21144,5491,"Vid","antes","B-bef",NULL,"rg"
21145,5491,"Vid","de","O",NULL,"sp000"
21146,5491,"Vid","la","O",NULL,"da0000"
21147,5491,"Vid","floración","B-phe",NULL,"nc0s000"
21161,5495,"Maíz","Aplicado","O",NULL,"aq0000"
21162,5495,"Maíz","en","B-dur",NULL,"sp000"
21163,5495,"Maíz","post-emergencia","B-phe",NULL,"nc00000"
21164,5495,"Maíz","del","O",NULL,"sp000"
21165,5495,"Maíz","maíz","O",NULL,"nc0s000"
21166,5495,"Maíz",",","O",NULL,"fc"
21167,5495,"Maíz","con","O",NULL,"sp000"
21168,5495,"Maíz","una","O",NULL,"di0000"
21169,5495,"Maíz","única","O",NULL,"aq0000"
21170,5495,"Maíz","aplicación","O",NULL,"nc0s000"
21171,5495,"Maíz",",","O",NULL,"fc"
21172,5495,"Maíz","desde","B-aft",NULL,"sp000"
21173,5495,"Maíz","las","O",NULL,"da0000"
21174,5495,"Maíz","2","B-phe",NULL,"dn0000"
21175,5495,"Maíz","hojas","I-phe",NULL,"nc0p000"
21176,5495,"Maíz","hasta","B-bef",NULL,"sp000"
21177,5495,"Maíz","las","O",NULL,"da0000"
21178,5495,"Maíz","6","B-phe",NULL,"z0"
21179,5495,"Maíz","hojas","I-phe",NULL,"nc0p000"
21180,5495,"Maíz","de","I-phe",NULL,"sp000"
21181,5495,"Maíz","desarrollo","I-phe",NULL,"nc0s000"
21182,5495,"Maíz",",","B-and",NULL,"fc"
21183,5495,"Maíz","cuando","B-dur",NULL,"cs"
21184,5495,"Maíz","las","O",NULL,"da0000"
21185,5495,"Maíz","malas","O",NULL,"aq0000"
21186,5495,"Maíz","hierbas","O",NULL,"nc0p000"
21187,5495,"Maíz","estén","O",NULL,"vmsp000"
21188,5495,"Maíz","entre","B-aft",NULL,"sp000"
21189,5495,"Maíz","cotiledones","B-pph",NULL,"nc0p000"
21190,5495,"Maíz","y","B-bef",NULL,"cc"
21191,5495,"Maíz","6","B-phe",NULL,"z0"
21192,5495,"Maíz","hojas","I-phe",NULL,"nc0p000"
21193,5495,"Maíz","de","I-phe",NULL,"sp000"
21194,5495,"Maíz","desarrollo","I-phe",NULL,"nc0s000"
21195,5497,"Frutales de hueso","Efectuar","O",NULL,"vmn0000"
21196,5497,"Frutales de hueso","sólo","O",NULL,"rg"
21197,5497,"Frutales de hueso","tratamientos","O",NULL,"nc0p000"
21198,5497,"Frutales de hueso","desde","B-aft",NULL,"sp000"
21199,5497,"Frutales de hueso","la","O",NULL,"da0000"
21200,5497,"Frutales de hueso","cosecha","B-apa",NULL,"nc0s000"
21201,5497,"Frutales de hueso","hasta","B-bef",NULL,"sp000"
21202,5497,"Frutales de hueso","la","O",NULL,"da0000"
21203,5497,"Frutales de hueso","floración","B-phe","60-69","nc0s000"
21204,5497,"Frutales de hueso",",","O",NULL,"fc"
21205,5497,"Frutales de hueso","limitando","O",NULL,"vmg0000"
21206,5497,"Frutales de hueso","la","O",NULL,"da0000"
21207,5497,"Frutales de hueso","aplicación","O",NULL,"nc0s000"
21208,5497,"Frutales de hueso","a","O",NULL,"sp000"
21209,5497,"Frutales de hueso","2400","O",NULL,"dn0000"
21210,5497,"Frutales de hueso","l","O",NULL,"nc0s000"
21211,5497,"Frutales de hueso","de","O",NULL,"sp000"
21212,5497,"Frutales de hueso","caldo/Ha","O",NULL,"np00000"
21213,5497,"Frutales de hueso","y","O",NULL,"cc"
21214,5497,"Frutales de hueso","un","O",NULL,"di0000"
21215,5497,"Frutales de hueso","máximo","O",NULL,"aq0000"
21216,5497,"Frutales de hueso","de","O",NULL,"sp000"
21217,5497,"Frutales de hueso","3","B-mac",NULL,"z0"
21218,5497,"Frutales de hueso","aplicaciones","O",NULL,"nc0p000"
21219,5497,"Frutales de hueso","por","O",NULL,"sp000"
21220,5497,"Frutales de hueso","campaña","O",NULL,"nc0s000"
21221,5497,"Frutales de hueso","(","O",NULL,"nc0s000"
21222,5497,"Frutales de hueso","con","O",NULL,"sp000"
21223,5497,"Frutales de hueso","un","O",NULL,"di0000"
21224,5497,"Frutales de hueso","intervalo","O",NULL,"nc0s000"
21225,5497,"Frutales de hueso","de","O",NULL,"sp000"
21226,5497,"Frutales de hueso","tratamientos","O",NULL,"nc0p000"
21227,5497,"Frutales de hueso","de","O",NULL,"sp000"
21228,5497,"Frutales de hueso","14","O",NULL,"z0"
21229,5497,"Frutales de hueso","días","O",NULL,"nc0p000"
21230,5497,"Frutales de hueso",")","O",NULL,"nc0s000"
21231,5497,"Frutales de hueso","y","O",NULL,"cc"
21232,5497,"Frutales de hueso","un","O",NULL,"di0000"
21233,5497,"Frutales de hueso","máximo","O",NULL,"aq0000"
21234,5497,"Frutales de hueso","de","O",NULL,"sp000"
21235,5497,"Frutales de hueso","7,5","O",NULL,"z0"
21236,5497,"Frutales de hueso","Kg","O",NULL,"np00000"
21237,5497,"Frutales de hueso","de","O",NULL,"sp000"
21238,5497,"Frutales de hueso","cobre","O",NULL,"nc0s000"
21239,5497,"Frutales de hueso","inorgánico/Hapor","O",NULL,"nc0s000"
21240,5497,"Frutales de hueso","campaña","O",NULL,"nc0s000"
21277,5515,"Trigo","Aplicar","O",NULL,"vmn0000"
21278,5515,"Trigo","a","B-dur",NULL,"sp000"
21279,5515,"Trigo","la","O",NULL,"da0000"
21280,5515,"Trigo","aparición","B-pph",NULL,"nc0s000"
21281,5515,"Trigo","de","I-pph",NULL,"sp000"
21282,5515,"Trigo","la","I-pph",NULL,"da0000"
21283,5515,"Trigo","enfermedad","I-pph",NULL,"nc0s000"
21284,5515,"Trigo","para","O",NULL,"sp000"
21285,5515,"Trigo","mantener","O",NULL,"vmn0000"
21286,5515,"Trigo","sanas","O",NULL,"aq0000"
21287,5515,"Trigo","las","O",NULL,"da0000"
21288,5515,"Trigo","2","O",NULL,"z0"
21289,5515,"Trigo","hojas","O",NULL,"nc0p000"
21290,5515,"Trigo","superiores","O",NULL,"aq0000"
21326,5548,"Manzano","Iniciar","O",NULL,"vmn0000"
21327,5548,"Manzano","el","O",NULL,"da0000"
21328,5548,"Manzano","tratamiento","O",NULL,"nc0s000"
21329,5548,"Manzano","de","O",NULL,"sp000"
21330,5548,"Manzano","modo","O",NULL,"nc0s000"
21331,5548,"Manzano","preventivo","O",NULL,"aq0000"
21332,5548,"Manzano","en","B-dur",NULL,"sp000"
21333,5548,"Manzano","floración","B-phe",NULL,"nc0s000"
21334,5548,"Manzano","y","B-rep",NULL,"cc"
21335,5548,"Manzano","repitiendo","O",NULL,"vmg0000"
21336,5548,"Manzano","a","O",NULL,"sp000"
21337,5548,"Manzano","intervalos","O",NULL,"nc0p000"
21338,5548,"Manzano","entre","O",NULL,"sp000"
21339,5548,"Manzano","aplicaciones","O",NULL,"nc0p000"
21340,5548,"Manzano","de","O",NULL,"sp000"
21341,5548,"Manzano","8","O",NULL,"z0"
21342,5548,"Manzano","a","O",NULL,"sp000"
21343,5548,"Manzano","12","O",NULL,"z0"
21344,5548,"Manzano","días","O",NULL,"nc0p000"
21345,5548,"Manzano",",","O",NULL,"fc"
21346,5548,"Manzano","dependiendo","O",NULL,"vmg0000"
21347,5548,"Manzano","de","O",NULL,"sp000"
21348,5548,"Manzano","la","O",NULL,"da0000"
21349,5548,"Manzano","intensidad","O",NULL,"nc0s000"
21350,5548,"Manzano","de","O",NULL,"sp000"
21351,5548,"Manzano","la","O",NULL,"da0000"
21352,5548,"Manzano","enfermedad","O",NULL,"nc0s000"
21353,5579,"Frutales de hueso","Efectuar","O",NULL,"vmn0000"
21354,5579,"Frutales de hueso","sólo","O",NULL,"rg"
21355,5579,"Frutales de hueso","tratamientos","O",NULL,"nc0p000"
21356,5579,"Frutales de hueso","desde","B-aft",NULL,"sp000"
21357,5579,"Frutales de hueso","la","O",NULL,"da0000"
21358,5579,"Frutales de hueso","cosecha","B-apa",NULL,"nc0s000"
21359,5579,"Frutales de hueso","hasta","B-bef",NULL,"sp000"
21360,5579,"Frutales de hueso","la","O",NULL,"da0000"
21361,5579,"Frutales de hueso","floración","B-phe","60-69","nc0s000"
21362,5579,"Frutales de hueso",",","O",NULL,"fc"
21363,5579,"Frutales de hueso","limitando","O",NULL,"vmg0000"
21364,5579,"Frutales de hueso","la","O",NULL,"da0000"
21365,5579,"Frutales de hueso","aplicación","O",NULL,"nc0s000"
21366,5579,"Frutales de hueso","a","O",NULL,"sp000"
21367,5579,"Frutales de hueso","1000","O",NULL,"dn0000"
21368,5579,"Frutales de hueso","l","O",NULL,"nc0s000"
21369,5579,"Frutales de hueso","de","O",NULL,"sp000"
21370,5579,"Frutales de hueso","caldo/Ha","O",NULL,"np00000"
21371,5579,"Frutales de hueso","y","O",NULL,"cc"
21372,5579,"Frutales de hueso","un","O",NULL,"di0000"
21373,5579,"Frutales de hueso","máximo","O",NULL,"aq0000"
21374,5579,"Frutales de hueso","de","O",NULL,"sp000"
21375,5579,"Frutales de hueso","3","B-mac",NULL,"z0"
21376,5579,"Frutales de hueso","aplicaciones","O",NULL,"nc0p000"
21377,5579,"Frutales de hueso","por","O",NULL,"sp000"
21378,5579,"Frutales de hueso","campaña","O",NULL,"nc0s000"
21379,5579,"Frutales de hueso","(","O",NULL,"nc0s000"
21380,5579,"Frutales de hueso","con","O",NULL,"sp000"
21381,5579,"Frutales de hueso","un","O",NULL,"di0000"
21382,5579,"Frutales de hueso","intervalo","O",NULL,"nc0s000"
21383,5579,"Frutales de hueso","de","O",NULL,"sp000"
21384,5579,"Frutales de hueso","tratamientos","O",NULL,"nc0p000"
21385,5579,"Frutales de hueso","de","O",NULL,"sp000"
21386,5579,"Frutales de hueso","14","O",NULL,"z0"
21387,5579,"Frutales de hueso","días","O",NULL,"nc0p000"
21388,5579,"Frutales de hueso",")","O",NULL,"nc0s000"
21389,5579,"Frutales de hueso","y","O",NULL,"cc"
21390,5579,"Frutales de hueso","un","O",NULL,"di0000"
21391,5579,"Frutales de hueso","máximo","O",NULL,"aq0000"
21392,5579,"Frutales de hueso","de","O",NULL,"sp000"
21393,5579,"Frutales de hueso","4,5","O",NULL,"z0"
21394,5579,"Frutales de hueso","Kg","O",NULL,"np00000"
21395,5579,"Frutales de hueso","de","O",NULL,"sp000"
21396,5579,"Frutales de hueso","cobre","O",NULL,"nc0s000"
21397,5579,"Frutales de hueso","inorgánico/Hapor","O",NULL,"nc0s000"
21398,5579,"Frutales de hueso","campaña","O",NULL,"nc0s000"
21445,5595,"Ajos","Efectuar","O",NULL,"vmn0000"
21446,5595,"Ajos","hasta","O",NULL,"sp000"
21447,5595,"Ajos","2","B-mac",NULL,"dn0000"
21448,5595,"Ajos","aplicaciones","O",NULL,"nc0p000"
21449,5595,"Ajos","con","O",NULL,"sp000"
21450,5595,"Ajos","un","O",NULL,"di0000"
21451,5595,"Ajos","intervalo","O",NULL,"nc0s000"
21452,5595,"Ajos","de","O",NULL,"sp000"
21453,5595,"Ajos","10","O",NULL,"z0"
21454,5595,"Ajos","días","O",NULL,"nc0p000"
21455,5595,"Ajos",",","O",NULL,"fc"
21456,5595,"Ajos","desde","B-aft",NULL,"sp000"
21457,5595,"Ajos","que","O",NULL,"cs"
21458,5595,"Ajos","el","O",NULL,"da0000"
21459,5595,"Ajos","cultivo","O",NULL,"nc0s000"
21460,5595,"Ajos","tiene","O",NULL,"vmip000"
21461,5595,"Ajos","más","O",NULL,"rg"
21462,5595,"Ajos","de","O",NULL,"sp000"
21463,5595,"Ajos","10","B-phe",NULL,"z0"
21464,5595,"Ajos","hojas","I-phe",NULL,"nc0p000"
21465,5595,"Ajos",",","O",NULL,"fc"
21466,5595,"Ajos","hasta","B-bef",NULL,"sp000"
21467,5595,"Ajos","la","O",NULL,"da0000"
21468,5595,"Ajos","aparición","B-phe",NULL,"nc0s000"
21469,5595,"Ajos","del","I-phe",NULL,"sp000"
21470,5595,"Ajos","tallo","I-phe",NULL,"nc0s000"
21471,5595,"Ajos","principal","I-phe",NULL,"aq0000"
21472,5595,"Ajos",",","O",NULL,"fc"
21473,5595,"Ajos","con","O",NULL,"sp000"
21474,5595,"Ajos","un","O",NULL,"di0000"
21475,5595,"Ajos","volumen","O",NULL,"nc0s000"
21476,5595,"Ajos","de","O",NULL,"sp000"
21477,5595,"Ajos","caldo","O",NULL,"nc0s000"
21478,5595,"Ajos","de","O",NULL,"sp000"
21479,5595,"Ajos","1000","O",NULL,"dn0000"
21480,5595,"Ajos","l/ha","O",NULL,"zm"
21481,5600,"Albaricoquero","Efectuar","O",NULL,"vmn0000"
21482,5600,"Albaricoquero","1","B-mac",NULL,"z0"
21483,5600,"Albaricoquero","aplicación","O",NULL,"nc0s000"
21484,5600,"Albaricoquero","antes","B-bef",NULL,"rg"
21485,5600,"Albaricoquero","del","O",NULL,"sp000"
21486,5600,"Albaricoquero","cuajado","B-phe",NULL,"nc0s000"
21487,5600,"Albaricoquero","del","I-phe",NULL,"sp000"
21488,5600,"Albaricoquero","fruto","I-phe",NULL,"nc0s000"
21489,5600,"Albaricoquero","con","O",NULL,"sp000"
21490,5600,"Albaricoquero","un","O",NULL,"di0000"
21491,5600,"Albaricoquero","volumen","O",NULL,"nc0s000"
21492,5600,"Albaricoquero","de","O",NULL,"sp000"
21493,5600,"Albaricoquero","caldo","O",NULL,"nc0s000"
21494,5600,"Albaricoquero","de","O",NULL,"sp000"
21495,5600,"Albaricoquero","1000","O",NULL,"dn0000"
21496,5600,"Albaricoquero","l/ha","O",NULL,"zm"
21827,5627,"Patata","Efectuar","O",NULL,"vmn0000"
21828,5627,"Patata","hasta","O",NULL,"sp000"
21829,5627,"Patata","2","B-mac",NULL,"dn0000"
21830,5627,"Patata","aplicaciones","O",NULL,"nc0p000"
21831,5627,"Patata",",","O",NULL,"fc"
21832,5627,"Patata","desde","B-aft",NULL,"sp000"
21833,5627,"Patata","la","O",NULL,"da0000"
21834,5627,"Patata","aplicación","B-phe",NULL,"nc0s000"
21835,5627,"Patata","del","I-phe",NULL,"sp000"
21836,5627,"Patata","primer","I-phe",NULL,"ao0000"
21837,5627,"Patata","brote","I-phe",NULL,"nc0s000"
21838,5627,"Patata","lateral","I-phe",NULL,"aq0000"
21839,5627,"Patata",",","O",NULL,"fc"
21840,5627,"Patata","con","O",NULL,"sp000"
21841,5627,"Patata","un","O",NULL,"di0000"
21842,5627,"Patata","intervalo","O",NULL,"nc0s000"
21843,5627,"Patata","de","O",NULL,"sp000"
21844,5627,"Patata","7-20","O",NULL,"z0"
21845,5627,"Patata","días","O",NULL,"nc0p000"
21846,5627,"Patata","y","O",NULL,"cc"
21847,5627,"Patata","con","O",NULL,"sp000"
21848,5627,"Patata","un","O",NULL,"di0000"
21849,5627,"Patata","volumen","O",NULL,"nc0s000"
21850,5627,"Patata","de","O",NULL,"sp000"
21851,5627,"Patata","caldo","O",NULL,"nc0s000"
21852,5627,"Patata","de","O",NULL,"sp000"
21853,5627,"Patata","1000","O",NULL,"dn0000"
21854,5627,"Patata","l/ha","O",NULL,"zm"
21889,5631,"Pepino","Efectuar","O",NULL,"vmn0000"
21890,5631,"Pepino","hasta","O",NULL,"sp000"
21891,5631,"Pepino","2","B-mac",NULL,"dn0000"
21892,5631,"Pepino","aplicaciones","O",NULL,"nc0p000"
21893,5631,"Pepino","con","O",NULL,"sp000"
21894,5631,"Pepino","un","O",NULL,"di0000"
21895,5631,"Pepino","intervalo","O",NULL,"nc0s000"
21896,5631,"Pepino","de","O",NULL,"sp000"
21897,5631,"Pepino","7-20","O",NULL,"z0"
21898,5631,"Pepino","días","O",NULL,"nc0p000"
21899,5631,"Pepino",",","O",NULL,"fc"
21900,5631,"Pepino","desde","B-aft",NULL,"sp000"
21901,5631,"Pepino","la","O",NULL,"da0000"
21902,5631,"Pepino","aparición","B-phe",NULL,"nc0s000"
21903,5631,"Pepino","de","I-phe",NULL,"sp000"
21904,5631,"Pepino","los","I-phe",NULL,"da0000"
21905,5631,"Pepino","brotes","I-phe",NULL,"nc0p000"
21906,5631,"Pepino","laterales","I-phe",NULL,"aq0000"
21907,5631,"Pepino","hasta","B-bef",NULL,"sp000"
21908,5631,"Pepino","la","O",NULL,"da0000"
21909,5631,"Pepino","madurez","B-phe",NULL,"nc0s000"
21910,5631,"Pepino","completa","I-phe",NULL,"aq0000"
21911,5631,"Pepino","del","I-phe",NULL,"sp000"
21912,5631,"Pepino","fruto","I-phe",NULL,"nc0s000"
21913,5631,"Pepino",",","O",NULL,"fc"
21914,5631,"Pepino","y","O",NULL,"cc"
21915,5631,"Pepino","con","O",NULL,"sp000"
21916,5631,"Pepino","un","O",NULL,"di0000"
21917,5631,"Pepino","volumen","O",NULL,"nc0s000"
21918,5631,"Pepino","de","O",NULL,"sp000"
21919,5631,"Pepino","caldo","O",NULL,"nc0s000"
21920,5631,"Pepino","de","O",NULL,"sp000"
21921,5631,"Pepino","1000","O",NULL,"dn0000"
21922,5631,"Pepino","l/ha","O",NULL,"zm"
21923,5633,"Trigo","Efectuar","O",NULL,"vmn0000"
21924,5633,"Trigo","hasta","O",NULL,"sp000"
21925,5633,"Trigo","2","B-mac",NULL,"dn0000"
21926,5633,"Trigo","aplicaciones","O",NULL,"nc0p000"
21927,5633,"Trigo",",","O",NULL,"fc"
21928,5633,"Trigo","desde","B-aft",NULL,"sp000"
21929,5633,"Trigo","la","O",NULL,"da0000"
21930,5633,"Trigo","aplicación","B-phe","-1","nc0s000"
21931,5633,"Trigo","de","I-phe","-1","sp000"
21932,5633,"Trigo","la","I-phe","-1","da0000"
21933,5633,"Trigo","hoja","I-phe","-1","nc0s000"
21934,5633,"Trigo","bandera","I-phe","-1","nc0s000"
21935,5633,"Trigo","hasta","B-bef",NULL,"rg"
21936,5633,"Trigo","el","O",NULL,"da0000"
21937,5633,"Trigo","final","B-phe","69","nc0s000"
21938,5633,"Trigo","de","I-phe","69","sp000"
21939,5633,"Trigo","la","I-phe","69","da0000"
21940,5633,"Trigo","floración","I-phe","69","nc0s000"
21941,5633,"Trigo",",","O",NULL,"fc"
21942,5633,"Trigo","con","O",NULL,"sp000"
21943,5633,"Trigo","un","O",NULL,"di0000"
21944,5633,"Trigo","intervalo","O",NULL,"nc0s000"
21945,5633,"Trigo","de","O",NULL,"sp000"
21946,5633,"Trigo","10","O",NULL,"z0"
21947,5633,"Trigo","días","O",NULL,"nc0p000"
21948,5633,"Trigo","y","O",NULL,"cc"
21949,5633,"Trigo","con","O",NULL,"sp000"
21950,5633,"Trigo","un","O",NULL,"di0000"
21951,5633,"Trigo","volumen","O",NULL,"nc0s000"
21952,5633,"Trigo","de","O",NULL,"sp000"
21953,5633,"Trigo","caldo","O",NULL,"nc0s000"
21954,5633,"Trigo","de","O",NULL,"sp000"
21955,5633,"Trigo","900","O",NULL,"z0"
21956,5633,"Trigo","l/ha","O",NULL,"aq0000"
21957,5639,"Albaricoquero","Efectuar","O",NULL,"vmn0000"
21958,5639,"Albaricoquero","1","B-mac",NULL,"z0"
21959,5639,"Albaricoquero","aplicación","O",NULL,"nc0s000"
21960,5639,"Albaricoquero","por","O",NULL,"sp000"
21961,5639,"Albaricoquero","campaña","O",NULL,"nc0s000"
21962,5639,"Albaricoquero","cuando","B-dur",NULL,"pr000000"
21963,5639,"Albaricoquero","los","O",NULL,"da0000"
21964,5639,"Albaricoquero","frutos","B-phe",NULL,"nc0p000"
21965,5639,"Albaricoquero","comiencen","I-phe",NULL,"vmsp000"
21966,5639,"Albaricoquero","a","I-phe",NULL,"sp000"
21967,5639,"Albaricoquero","madurar","I-phe",NULL,"vmn0000"
21968,5639,"Albaricoquero",",","O",NULL,"fc"
21969,5639,"Albaricoquero","con","O",NULL,"sp000"
21970,5639,"Albaricoquero","un","O",NULL,"di0000"
21971,5639,"Albaricoquero","volumen","O",NULL,"nc0s000"
21972,5639,"Albaricoquero","de","O",NULL,"sp000"
21973,5639,"Albaricoquero","caldo","O",NULL,"nc0s000"
21974,5639,"Albaricoquero","entre","O",NULL,"sp000"
21975,5639,"Albaricoquero","500-1200","O",NULL,"pn000000"
21976,5639,"Albaricoquero","l/ha","O",NULL,"i"
21977,5639,"Albaricoquero",",","O",NULL,"fc"
21978,5639,"Albaricoquero","sin","O",NULL,"sp000"
21979,5639,"Albaricoquero","superar","O",NULL,"vmn0000"
21980,5639,"Albaricoquero","la","O",NULL,"da0000"
21981,5639,"Albaricoquero","dosis","O",NULL,"nc0n000"
21982,5639,"Albaricoquero","de","O",NULL,"sp000"
21983,5639,"Albaricoquero","1,8","O",NULL,"z0"
21984,5639,"Albaricoquero","kg","O",NULL,"nc0s000"
21985,5639,"Albaricoquero","captan/ha/aplicación","O",NULL,"np00000"
21986,5640,"Albaricoquero","Efectuar","O",NULL,"vmn0000"
21987,5640,"Albaricoquero","1","B-mac",NULL,"z0"
21988,5640,"Albaricoquero","aplicación","O",NULL,"nc0s000"
21989,5640,"Albaricoquero","por","O",NULL,"sp000"
21990,5640,"Albaricoquero","campaña","O",NULL,"nc0s000"
21991,5640,"Albaricoquero","cuando","B-dur",NULL,"pr000000"
21992,5640,"Albaricoquero","los","O",NULL,"da0000"
21993,5640,"Albaricoquero","frutos","B-phe",NULL,"nc0p000"
21994,5640,"Albaricoquero","comiencen","I-phe",NULL,"vmsp000"
21995,5640,"Albaricoquero","a","I-phe",NULL,"sp000"
21996,5640,"Albaricoquero","madurar","I-phe",NULL,"vmn0000"
21997,5640,"Albaricoquero",",","O",NULL,"fc"
21998,5640,"Albaricoquero","en","O",NULL,"sp000"
21999,5640,"Albaricoquero","un","O",NULL,"di0000"
22000,5640,"Albaricoquero","volumen","O",NULL,"nc0s000"
22001,5640,"Albaricoquero","de","O",NULL,"sp000"
22002,5640,"Albaricoquero","caldo","O",NULL,"nc0s000"
22003,5640,"Albaricoquero","entre","O",NULL,"sp000"
22004,5640,"Albaricoquero","500-1200","O",NULL,"pn000000"
22005,5640,"Albaricoquero","l/ha","O",NULL,"i"
22104,5645,"Fresal","Efectuar","O",NULL,"vmn0000"
22105,5645,"Fresal","un","O",NULL,"di0000"
22106,5645,"Fresal","máximo","O",NULL,"aq0000"
22107,5645,"Fresal","de","O",NULL,"sp000"
22108,5645,"Fresal","2","B-mac",NULL,"z0"
22109,5645,"Fresal","aplicaciones","O",NULL,"nc0p000"
22110,5645,"Fresal","por","O",NULL,"sp000"
22111,5645,"Fresal","campaña","O",NULL,"nc0s000"
22112,5645,"Fresal","con","O",NULL,"sp000"
22113,5645,"Fresal","un","O",NULL,"di0000"
22114,5645,"Fresal","intervalo","O",NULL,"nc0s000"
22115,5645,"Fresal","de","O",NULL,"sp000"
22116,5645,"Fresal","7","O",NULL,"z0"
22117,5645,"Fresal","días","O",NULL,"nc0p000"
22118,5645,"Fresal","a","B-aft",NULL,"sp000"
22119,5645,"Fresal","partir","I-aft",NULL,"vmn0000"
22120,5645,"Fresal","del","O",NULL,"sp000"
22121,5645,"Fresal","final","B-phe",NULL,"nc0s000"
22122,5645,"Fresal","del","I-phe",NULL,"sp000"
22123,5645,"Fresal","desarrollo","I-phe",NULL,"nc0s000"
22124,5645,"Fresal","de","I-phe",NULL,"sp000"
22125,5645,"Fresal","las","I-phe",NULL,"da0000"
22126,5645,"Fresal","hojas","I-phe",NULL,"nc0p000"
22127,5645,"Fresal","en","O",NULL,"sp000"
22128,5645,"Fresal","un","O",NULL,"di0000"
22129,5645,"Fresal","volumen","O",NULL,"nc0s000"
22130,5645,"Fresal","de","O",NULL,"sp000"
22131,5645,"Fresal","caldo","O",NULL,"nc0s000"
22132,5645,"Fresal","entre","O",NULL,"sp000"
22133,5645,"Fresal","400-600","O",NULL,"pn000000"
22134,5645,"Fresal","l/ha","O",NULL,"i"
22265,5652,"Tomate","Efectuar","O",NULL,"vmn0000"
22266,5652,"Tomate","un","O",NULL,"di0000"
22267,5652,"Tomate","máximo","O",NULL,"aq0000"
22268,5652,"Tomate","de","O",NULL,"sp000"
22269,5652,"Tomate","2","B-mac",NULL,"z0"
22270,5652,"Tomate","aplicaciones","O",NULL,"nc0p000"
22271,5652,"Tomate","por","O",NULL,"sp000"
22272,5652,"Tomate","campaña","O",NULL,"nc0s000"
22273,5652,"Tomate","con","O",NULL,"sp000"
22274,5652,"Tomate","un","O",NULL,"di0000"
22275,5652,"Tomate","intervalo","O",NULL,"nc0s000"
22276,5652,"Tomate","de","O",NULL,"sp000"
22277,5652,"Tomate","7","O",NULL,"z0"
22278,5652,"Tomate","días","O",NULL,"nc0p000"
22279,5652,"Tomate",",","O",NULL,"fc"
22280,5652,"Tomate","a","B-aft",NULL,"sp000"
22281,5652,"Tomate","partir","I-aft",NULL,"vmn0000"
22282,5652,"Tomate","de","I-aft",NULL,"sp000"
22283,5652,"Tomate","la","O",NULL,"da0000"
22284,5652,"Tomate","formación","B-phe","21-29","nc0s000"
22285,5652,"Tomate","de","I-phe","21-29","sp000"
22286,5652,"Tomate","los","I-phe","21-29","da0000"
22287,5652,"Tomate","brotes","I-phe","21-29","nc0p000"
22288,5652,"Tomate","laterales","I-phe","21-29","aq0000"
22330,5751,"Cebolla","Aplicar","O",NULL,"vmn0000"
22331,5751,"Cebolla","con","O",NULL,"sp000"
22332,5751,"Cebolla","un","O",NULL,"di0000"
22333,5751,"Cebolla","volumen","O",NULL,"nc0s000"
22334,5751,"Cebolla","de","O",NULL,"sp000"
22335,5751,"Cebolla","caldo","O",NULL,"nc0s000"
22336,5751,"Cebolla","de","O",NULL,"sp000"
22337,5751,"Cebolla","300-1000","O",NULL,"z0"
22338,5751,"Cebolla","l/Ha","O",NULL,"np00000"
22339,5751,"Cebolla","desde","B-aft",NULL,"sp000"
22340,5751,"Cebolla","el","O",NULL,"da0000"
22341,5751,"Cebolla","estadío","O",NULL,"nc0s000"
22342,5751,"Cebolla","de","O",NULL,"sp000"
22343,5751,"Cebolla","9","B-phe","19","z0"
22344,5751,"Cebolla","o","I-phe","19","cc"
22345,5751,"Cebolla","más","I-phe","19","rg"
22346,5751,"Cebolla","hojas","I-phe","19","nc0p000"
22347,5751,"Cebolla","hasta","B-bef",NULL,"sp000"
22348,5751,"Cebolla","que","O",NULL,"cs"
22349,5751,"Cebolla","el","O",NULL,"da0000"
22350,5751,"Cebolla","follaje","B-phe",NULL,"nc0s000"
22351,5751,"Cebolla","comienza","I-phe",NULL,"vmip000"
22352,5751,"Cebolla","a","I-phe",NULL,"sp000"
22353,5751,"Cebolla","inclinarse","I-phe",NULL,"vmn0000"
22354,5751,"Cebolla",",","O",NULL,"fc"
22355,5751,"Cebolla","en","O",NULL,"sp000"
22356,5751,"Cebolla","una","B-mac",NULL,"di0000"
22357,5751,"Cebolla","única","O",NULL,"aq0000"
22358,5751,"Cebolla","aplicación","O",NULL,"nc0s000"
22485,5762,"Frutales de hueso","Aplicar","O",NULL,"vmn0000"
22486,5762,"Frutales de hueso","con","O",NULL,"sp000"
22487,5762,"Frutales de hueso","una","O",NULL,"di0000"
22488,5762,"Frutales de hueso","dosis","O",NULL,"nc0n000"
22489,5762,"Frutales de hueso","máxima","O",NULL,"aq0000"
22490,5762,"Frutales de hueso","de","O",NULL,"sp000"
22491,5762,"Frutales de hueso","0,8","O",NULL,"z0"
